indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
183,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,D,Theory group,Jose Luis Padilla De la Torre,Thursday,17:30:00,19:30:00
184,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,12,Theory group,Jose Luis Padilla De la Torre,Friday,17:30:00,19:30:00
185,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Pedro Cartujo Cassinello,Monday,09:30:00,11:30:00
186,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Pedro Cartujo Cassinello,Tuesday,09:30:00,11:30:00
187,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,7,Laboratory group,Pedro Cartujo Cassinello,Wednesday,09:30:00,11:30:00
188,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,B,Laboratory group,Pedro Cartujo Cassinello,Thursday,09:30:00,10:30:00
189,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Pedro Cartujo Cassinello,Friday,10:30:00,12:30:00
190,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,6,Laboratory group,Pedro Cartujo Cassinello,Monday,11:30:00,13:30:00
191,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,8,Laboratory group,Pedro Cartujo Cassinello,Tuesday,11:30:00,13:30:00
192,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Pedro Cartujo Cassinello,Wednesday,11:30:00,13:30:00
193,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,4,Laboratory group,Pedro Cartujo Cassinello,Thursday,11:30:00,13:30:00
194,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,14,Laboratory group,Pedro Cartujo Cassinello,Wednesday,15:30:00,17:30:00
195,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,9,Laboratory group,Pedro Cartujo Cassinello,Monday,17:30:00,19:30:00
196,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,10,Laboratory group,Pedro Cartujo Cassinello,Tuesday,17:30:00,19:30:00
197,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,11,Laboratory group,Pedro Cartujo Cassinello,Wednesday,17:30:00,19:30:00
198,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,D,Laboratory group,Pedro Cartujo Cassinello,Thursday,17:30:00,19:30:00
199,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,12,Laboratory group,Pedro Cartujo Cassinello,Friday,17:30:00,19:30:00
200,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Cristina Medina Bailon,Monday,09:30:00,11:30:00
201,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Cristina Medina Bailon,Tuesday,09:30:00,11:30:00
202,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,7,Laboratory group,Cristina Medina Bailon,Wednesday,09:30:00,11:30:00
203,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,B,Laboratory group,Cristina Medina Bailon,Thursday,09:30:00,10:30:00
204,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Cristina Medina Bailon,Friday,10:30:00,12:30:00
205,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,6,Laboratory group,Cristina Medina Bailon,Monday,11:30:00,13:30:00
206,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,8,Laboratory group,Cristina Medina Bailon,Tuesday,11:30:00,13:30:00
207,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Cristina Medina Bailon,Wednesday,11:30:00,13:30:00
208,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,4,Laboratory group,Cristina Medina Bailon,Thursday,11:30:00,13:30:00
209,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,14,Laboratory group,Cristina Medina Bailon,Wednesday,15:30:00,17:30:00
210,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,9,Laboratory group,Cristina Medina Bailon,Monday,17:30:00,19:30:00
211,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,10,Laboratory group,Cristina Medina Bailon,Tuesday,17:30:00,19:30:00
212,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,11,Laboratory group,Cristina Medina Bailon,Wednesday,17:30:00,19:30:00
213,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,D,Laboratory group,Cristina Medina Bailon,Thursday,17:30:00,19:30:00
214,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,12,Laboratory group,Cristina Medina Bailon,Friday,17:30:00,19:30:00
215,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Alberto Medina Rull,Monday,09:30:00,11:30:00
216,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Alberto Medina Rull,Tuesday,09:30:00,11:30:00
217,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,7,Laboratory group,Alberto Medina Rull,Wednesday,09:30:00,11:30:00
218,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,B,Laboratory group,Alberto Medina Rull,Thursday,09:30:00,10:30:00
219,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Alberto Medina Rull,Friday,10:30:00,12:30:00
220,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,6,Laboratory group,Alberto Medina Rull,Monday,11:30:00,13:30:00
221,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,8,Laboratory group,Alberto Medina Rull,Tuesday,11:30:00,13:30:00
222,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Alberto Medina Rull,Wednesday,11:30:00,13:30:00
223,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,4,Laboratory group,Alberto Medina Rull,Thursday,11:30:00,13:30:00
224,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,14,Laboratory group,Alberto Medina Rull,Wednesday,15:30:00,17:30:00
225,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,9,Laboratory group,Alberto Medina Rull,Monday,17:30:00,19:30:00
226,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,10,Laboratory group,Alberto Medina Rull,Tuesday,17:30:00,19:30:00
227,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,11,Laboratory group,Alberto Medina Rull,Wednesday,17:30:00,19:30:00
228,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,D,Laboratory group,Alberto Medina Rull,Thursday,17:30:00,19:30:00
229,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,12,Laboratory group,Alberto Medina Rull,Friday,17:30:00,19:30:00
230,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Ignacio Melchor Ferrer,Monday,09:30:00,11:30:00
231,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Ignacio Melchor Ferrer,Tuesday,09:30:00,11:30:00
232,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,7,Laboratory group,Ignacio Melchor Ferrer,Wednesday,09:30:00,11:30:00
233,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,B,Laboratory group,Ignacio Melchor Ferrer,Thursday,09:30:00,10:30:00
234,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Ignacio Melchor Ferrer,Friday,10:30:00,12:30:00
235,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,6,Laboratory group,Ignacio Melchor Ferrer,Monday,11:30:00,13:30:00
236,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,8,Laboratory group,Ignacio Melchor Ferrer,Tuesday,11:30:00,13:30:00
237,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Ignacio Melchor Ferrer,Wednesday,11:30:00,13:30:00
238,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,4,Laboratory group,Ignacio Melchor Ferrer,Thursday,11:30:00,13:30:00
239,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,14,Laboratory group,Ignacio Melchor Ferrer,Wednesday,15:30:00,17:30:00
240,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,9,Laboratory group,Ignacio Melchor Ferrer,Monday,17:30:00,19:30:00
241,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,10,Laboratory group,Ignacio Melchor Ferrer,Tuesday,17:30:00,19:30:00
242,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,11,Laboratory group,Ignacio Melchor Ferrer,Wednesday,17:30:00,19:30:00
243,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,D,Laboratory group,Ignacio Melchor Ferrer,Thursday,17:30:00,19:30:00
244,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,12,Laboratory group,Ignacio Melchor Ferrer,Friday,17:30:00,19:30:00
245,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Jose Luis Padilla De la Torre,Monday,09:30:00,11:30:00
246,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Jose Luis Padilla De la Torre,Tuesday,09:30:00,11:30:00
247,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,7,Laboratory group,Jose Luis Padilla De la Torre,Wednesday,09:30:00,11:30:00
248,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,B,Laboratory group,Jose Luis Padilla De la Torre,Thursday,09:30:00,10:30:00
249,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,2,Laboratory group,Jose Luis Padilla De la Torre,Friday,10:30:00,12:30:00
250,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,6,Laboratory group,Jose Luis Padilla De la Torre,Monday,11:30:00,13:30:00
251,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,8,Laboratory group,Jose Luis Padilla De la Torre,Tuesday,11:30:00,13:30:00
252,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,A,Laboratory group,Jose Luis Padilla De la Torre,Wednesday,11:30:00,13:30:00
253,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,4,Laboratory group,Jose Luis Padilla De la Torre,Thursday,11:30:00,13:30:00
254,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,14,Laboratory group,Jose Luis Padilla De la Torre,Wednesday,15:30:00,17:30:00
255,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,9,Laboratory group,Jose Luis Padilla De la Torre,Monday,17:30:00,19:30:00
256,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,10,Laboratory group,Jose Luis Padilla De la Torre,Tuesday,17:30:00,19:30:00
257,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,11,Laboratory group,Jose Luis Padilla De la Torre,Wednesday,17:30:00,19:30:00
258,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,D,Laboratory group,Jose Luis Padilla De la Torre,Thursday,17:30:00,19:30:00
259,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,12,Laboratory group,Jose Luis Padilla De la Torre,Friday,17:30:00,19:30:00
260,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,1,Laboratory group,Mari Carmen Pardo Martinez,Monday,09:30:00,11:30:00
261,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,3,Laboratory group,Mari Carmen Pardo Martinez,Tuesday,09:30:00,11:30:00
262,BachelorS Degree in Computer Engineering,Fundamentals of Physics and Technology,,First academic year,First semester,7,Laboratory group,Mari Carmen Pardo Martinez,Wednesday,09:30:00,11:30:00
